PROV;PROVMUNI;MUNINAME
47;47013;Barcial de la Loma
47;47014;Barruelo del Valle
47;47015;Becilla de Valderaduey
47;47016;Benafarces
47;47017;Bercero
47;47018;Berceruelo
47;47019;Berrueces
47;47020;Bobadilla del Campo
47;47021;Bocigas
47;47022;Bocos de Duero
47;47023;Boecillo
47;47024;Bolaños de Campos
47;47025;Brahojos de Medina
47;47026;Bustillo de Chaves
47;47027;Cabezón de Pisuerga
47;47028;Cabezón de Valderaduey
47;47029;Cabreros del Monte
47;47030;Campaspero
47;47031;Campillo, El
47;47032;Camporredondo
47;47033;Canalejas de Peñafiel
47;47034;Canillas de Esgueva
47;47035;Carpio
47;47036;Casasola de Arión
47;47037;Castrejón de Trabancos
47;47038;Castrillo de Duero
47;47039;Castrillo-Tejeriego
47;47040;Castrobol
47;47041;Castrodeza
47;47042;Castromembibre
47;47043;Castromonte
47;47044;Castronuevo de Esgueva
47;47045;Castronuño
47;47046;Castroponce
47;47047;Castroverde de Cerrato
47;47048;Ceinos de Campos
47;47049;Cervillego de la Cruz
47;47050;Cigales
47;47051;Ciguñuela
47;47052;Cistérniga
47;47053;Cogeces de Íscar
47;47054;Cogeces del Monte
47;47055;Corcos
47;47056;Corrales de Duero
47;47057;Cubillas de Santa Marta
47;47058;Cuenca de Campos
47;47059;Curiel de Duero
47;47060;Encinas de Esgueva
47;47061;Esguevillas de Esgueva
47;47062;Fombellida
47;47063;Fompedraza
47;47064;Fontihoyuelo
47;47065;Fresno el Viejo
47;47066;Fuensaldaña
47;47067;Fuente el Sol
47;47068;Fuente-Olmedo
47;47069;Gallegos de Hornija
47;47070;Gatón de Campos
47;47071;Geria
47;47073;Herrín de Campos
47;47074;Hornillos de Eresma
47;47075;Íscar
47;47076;Laguna de Duero
47;47077;Langayo
47;47079;Llano de Olmedo
47;47078;Lomoviejo
47;47080;Manzanillo
47;47081;Marzales
47;47082;Matapozuelos
47;47083;Matilla de los Caños
47;47084;Mayorga
47;47086;Medina de Rioseco
47;47085;Medina del Campo
47;47087;Megeces
47;47088;Melgar de Abajo
47;47089;Melgar de Arriba
47;47090;Mojados
47;47091;Monasterio de Vega
47;47092;Montealegre de Campos
47;47093;Montemayor de Pililla
47;47094;Moral de la Reina
47;47095;Moraleja de las Panaderas
47;47096;Morales de Campos
47;47097;Mota del Marqués
47;47098;Mucientes
47;47099;Mudarra, La
47;47100;Muriel
47;47101;Nava del Rey
47;47102;Nueva Villa de las Torres
47;47103;Olivares de Duero
47;47104;Olmedo
47;47105;Olmos de Esgueva
47;47106;Olmos de Peñafiel
47;47109;Palazuelo de Vedija
47;47110;Parrilla, La
47;47111;Pedraja de Portillo, La
47;47112;Pedrajas de San Esteban
47;47113;Pedrosa del Rey
47;47114;Peñafiel
47;47115;Peñaflor de Hornija
47;47116;Pesquera de Duero
47;47117;Piña de Esgueva
47;47118;Piñel de Abajo
47;47119;Piñel de Arriba
47;47121;Pollos
47;47122;Portillo
47;47123;Pozal de Gallinas
47;47124;Pozaldez
47;47125;Pozuelo de la Orden
47;47126;Puras
47;47127;Quintanilla de Arriba
47;47129;Quintanilla de Onésimo
47;47130;Quintanilla de Trigueros
47;47128;Quintanilla del Molar
47;47131;Rábano
47;47132;Ramiro
47;47133;Renedo de Esgueva
47;47134;Roales de Campos
47;47135;Robladillo
47;47137;Roturas
47;47138;Rubí de Bracamonte
47;47139;Rueda
47;47140;Saelices de Mayorga
47;47141;Salvador de Zapardiel
47;47142;San Cebrián de Mazote
47;47143;San Llorente
47;47144;San Martín de Valvení
47;47145;San Miguel del Arroyo
47;47146;San Miguel del Pino
47;47147;San Pablo de la Moraleja
47;47148;San Pedro de Latarce
47;47149;San Pelayo
47;47150;San Román de Hornija
47;47151;San Salvador
47;47156;San Vicente del Palacio
47;47152;Santa Eufemia del Arroyo
47;47153;Santervás de Campos
47;47154;Santibáñez de Valcorba
47;47155;Santovenia de Pisuerga
47;47157;Sardón de Duero
47;47158;Seca, La
47;47159;Serrada
47;47160;Siete Iglesias de Trabancos
47;47161;Simancas
47;47162;Tamariz de Campos
47;47163;Tiedra
47;47164;Tordehumos
47;47165;Tordesillas
47;47169;Torre de Esgueva
47;47170;Torre de Peñafiel
47;47166;Torrecilla de la Abadesa
47;47167;Torrecilla de la Orden
47;47168;Torrecilla de la Torre
47;47171;Torrelobatón
47;47172;Torrescárcela
47;47173;Traspinedo
47;47174;Trigueros del Valle
47;47175;Tudela de Duero
47;47176;Unión de Campos, La
47;47177;Urones de Castroponce
47;47178;Urueña
47;47179;Valbuena de Duero
47;47180;Valdearcos de la Vega
47;47181;Valdenebro de los Valles
47;47182;Valdestillas
47;47183;Valdunquillo
47;47186;Valladolid
47;47184;Valoria la Buena
47;47185;Valverde de Campos
47;47187;Vega de Ruiponce
47;47188;Vega de Valdetronco
47;47189;Velascálvaro
47;47190;Velilla
47;47191;Velliza
47;47192;Ventosa de la Cuesta
47;47193;Viana de Cega
47;47195;Villabáñez
47;47196;Villabaruz de Campos
47;47197;Villabrágima
47;47198;Villacarralón
47;47199;Villacid de Campos
47;47200;Villaco
47;47203;Villafrades de Campos
47;47204;Villafranca de Duero
47;47205;Villafrechós
47;47206;Villafuerte
47;47207;Villagarcía de Campos
47;47208;Villagómez la Nueva
47;47209;Villalán de Campos
47;47210;Villalar de los Comuneros
47;47211;Villalba de la Loma
47;47212;Villalba de los Alcores
47;47213;Villalbarba
47;47214;Villalón de Campos
47;47215;Villamuriel de Campos
47;47216;Villán de Tordesillas
47;47217;Villanubla
47;47218;Villanueva de Duero
47;47219;Villanueva de la Condesa
47;47220;Villanueva de los Caballeros
47;47221;Villanueva de los Infantes
47;47222;Villanueva de San Mancio
47;47223;Villardefrades
47;47224;Villarmentero de Esgueva
47;47225;Villasexmir
47;47226;Villavaquerín
47;47227;Villavellid
47;47228;Villaverde de Medina
47;47229;Villavicencio de los Caballeros
47;47194;Viloria
47;47230;Wamba
47;47231;Zaratán
47;47232;Zarza, La
48;48001;Abadiño
48;48002;Abanto y Ciérvana-Abanto Zierbena
48;48911;Ajangiz
48;48912;Alonsotegi
48;48003;Amorebieta-Etxano
48;48004;Amoroto
48;48005;Arakaldo
48;48006;Arantzazu
48;48093;Areatza
48;48009;Arrankudiaga
48;48914;Arratzu
48;48010;Arrieta
48;48011;Arrigorriaga
48;48023;Artea
48;48008;Artzentales
48;48091;Atxondo
48;48070;Aulesti
48;48012;Bakio
48;48090;Balmaseda
48;48013;Barakaldo
48;48014;Barrika
48;48015;Basauri
48;48092;Bedia
48;48016;Berango
48;48017;Bermeo
48;48018;Berriatua
48;48019;Berriz
48;48020;Bilbao
48;48021;Busturia
48;48901;Derio
48;48026;Dima
48;48027;Durango
48;48028;Ea
48;48031;Elantxobe
48;48032;Elorrio
48;48902;Erandio
48;48033;Ereño
48;48034;Ermua
48;48079;Errigoiti
48;48029;Etxebarri
48;48030;Etxebarria
48;48906;Forua
48;48035;Fruiz
48;48036;Galdakao
48;48037;Galdames
48;48038;Gamiz-Fika
48;48039;Garai
48;48040;Gatika
48;48041;Gautegiz Arteaga
48;48046;Gernika-Lumo
48;48044;Getxo
48;48047;Gizaburuaga
48;48042;Gordexola
48;48043;Gorliz
48;48045;Güeñes
48;48048;Ibarrangelu
48;48094;Igorre
48;48049;Ispaster
48;48910;Iurreta
48;48050;Izurtza
48;48022;Karrantza Harana/Valle de Carranza
48;48907;Kortezubi
48;48051;Lanestosa
48;48052;Larrabetzu
48;48053;Laukiz
48;48054;Leioa
48;48057;Lekeitio
48;48055;Lemoa
48;48056;Lemoiz
48;48081;Lezama
48;48903;Loiu
48;48058;Mallabia
48;48059;Mañaria
48;48060;Markina-Xemein
48;48061;Maruri-Jatabe
48;48062;Mendata
48;48063;Mendexa
48;48064;Meñaka
48;48066;Morga
48;48068;Mundaka
48;48069;Mungia
48;48007;Munitibar-Arbatzegi Gerrikaitz
48;48908;Murueta
48;48071;Muskiz
48;48067;Muxika
48;48909;Nabarniz
48;48073;Ondarroa
48;48075;Orozko
48;48083;Ortuella
48;48072;Otxandio
48;48077;Plentzia
48;48078;Portugalete
48;48082;Santurtzi
48;48084;Sestao
48;48904;Sondika
48;48085;Sopelana
48;48086;Sopuerta
48;48076;Sukarrieta
48;48087;Trucios-Turtzioz
48;48088;Ubide
48;48065;Ugao-Miraballes
48;48089;Urduliz
48;48074;Urduña/Orduña
48;48080;Valle de Trápaga-Trapagaran
48;48095;Zaldibar
48;48096;Zalla
48;48905;Zamudio
48;48097;Zaratamo
48;48024;Zeanuri
48;48025;Zeberio
48;48913;Zierbena
48;48915;Ziortza-Bolibar
49;49002;Abezames
49;49003;Alcañices
49;49004;Alcubilla de Nogales
49;49005;Alfaraz de Sayago
49;49006;Algodre
49;49007;Almaraz de Duero
49;49008;Almeida de Sayago
49;49009;Andavías
49;49010;Arcenillas
49;49011;Arcos de la Polvorosa
49;49012;Argañín
49;49013;Argujillo
49;49014;Arquillinos
49;49015;Arrabalde
49;49016;Aspariegos
49;49017;Asturianos
49;49018;Ayoó de Vidriales
49;49019;Barcial del Barco
49;49020;Belver de los Montes
49;49021;Benavente
49;49022;Benegiles
49;49023;Bermillo de Sayago
49;49024;Bóveda de Toro, La
49;49025;Bretó
49;49026;Bretocino
49;49027;Brime de Sog
49;49028;Brime de Urz
49;49029;Burganes de Valverde
49;49030;Bustillo del Oro
49;49031;Cabañas de Sayago
49;49032;Calzadilla de Tera
49;49033;Camarzana de Tera
49;49034;Cañizal
49;49035;Cañizo
49;49036;Carbajales de Alba
49;49037;Carbellino
49;49038;Casaseca de Campeán
49;49039;Casaseca de las Chanas
49;49040;Castrillo de la Guareña
49;49041;Castrogonzalo
49;49042;Castronuevo
49;49043;Castroverde de Campos
49;49044;Cazurra
49;49046;Cerecinos de Campos
49;49047;Cerecinos del Carrizal
49;49048;Cernadilla
49;49050;Cobreros
49;49052;Coomonte
49;49053;Coreses
49;49054;Corrales del Vino
49;49055;Cotanes del Monte
49;49056;Cubillos
49;49057;Cubo de Benavente
49;49058;Cubo de Tierra del Vino, El
49;49059;Cuelgamures
49;49061;Entrala
49;49062;Espadañedo
49;49063;Faramontanos de Tábara
49;49064;Fariza
49;49065;Fermoselle
49;49066;Ferreras de Abajo
49;49067;Ferreras de Arriba
49;49068;Ferreruela
49;49069;Figueruela de Arriba
49;49071;Fonfría
49;49075;Fresno de la Polvorosa
49;49076;Fresno de la Ribera
49;49077;Fresno de Sayago
49;49078;Friera de Valverde
49;49079;Fuente Encalada
49;49080;Fuentelapeña
49;49082;Fuentes de Ropel
49;49081;Fuentesaúco
49;49083;Fuentesecas
49;49084;Fuentespreadas
49;49085;Galende
49;49086;Gallegos del Pan
49;49087;Gallegos del Río
49;49088;Gamones
49;49090;Gema
49;49091;Granja de Moreruela
49;49092;Granucillo
49;49093;Guarrate
49;49094;Hermisende
49;49095;Hiniesta, La
49;49096;Jambrina
49;49097;Justel
49;49098;Losacino
49;49099;Losacio
49;49100;Lubián
49;49101;Luelmo
49;49102;Maderal, El
49;49103;Madridanos
49;49104;Mahide
49;49105;Maire de Castroponce
49;49107;Malva
49;49108;Manganeses de la Lampreana
49;49109;Manganeses de la Polvorosa
49;49110;Manzanal de Arriba
49;49112;Manzanal de los Infantes
49;49111;Manzanal del Barco
49;49113;Matilla de Arzón
49;49114;Matilla la Seca
49;49115;Mayalde
49;49116;Melgar de Tera
49;49117;Micereces de Tera
49;49118;Milles de la Polvorosa
49;49119;Molacillos
49;49120;Molezuelas de la Carballeda
49;49121;Mombuey
49;49122;Monfarracinos
49;49123;Montamarta
49;49124;Moral de Sayago
49;49126;Moraleja de Sayago
49;49125;Moraleja del Vino
49;49128;Morales de Rey
49;49129;Morales de Toro
49;49130;Morales de Valverde
49;49127;Morales del Vino
49;49131;Moralina
49;49132;Moreruela de los Infanzones
49;49133;Moreruela de Tábara
49;49134;Muelas de los Caballeros
49;49135;Muelas del Pan
49;49136;Muga de Sayago
49;49137;Navianos de Valverde
49;49138;Olmillos de Castro
49;49139;Otero de Bodas
49;49141;Pajares de la Lampreana
49;49143;Palacios de Sanabria
49;49142;Palacios del Pan
49;49145;Pedralba de la Pradería
49;49146;Pego, El
49;49147;Peleagonzalo
49;49148;Peleas de Abajo
49;49149;Peñausende
49;49150;Peque
49;49151;Perdigón, El
49;49152;Pereruela
49;49153;Perilla de Castro
49;49154;Pías
49;49155;Piedrahita de Castro
49;49156;Pinilla de Toro
49;49157;Pino del Oro
49;49158;Piñero, El
49;49160;Pobladura de Valderaduey
49;49159;Pobladura del Valle
49;49162;Porto
49;49163;Pozoantiguo
49;49164;Pozuelo de Tábara
49;49165;Prado
49;49166;Puebla de Sanabria
49;49167;Pueblica de Valverde
49;49170;Quintanilla de Urz
49;49168;Quintanilla del Monte
49;49169;Quintanilla del Olmo
49;49171;Quiruelas de Vidriales
49;49172;Rabanales
49;49173;Rábano de Aliste
49;49174;Requejo
49;49175;Revellinos
49;49176;Riofrío de Aliste
49;49177;Rionegro del Puente
49;49178;Roales
49;49179;Robleda-Cervantes
49;49180;Roelos de Sayago
49;49181;Rosinos de la Requejada
49;49183;Salce
49;49184;Samir de los Caños
49;49185;San Agustín del Pozo
49;49186;San Cebrián de Castro
49;49187;San Cristóbal de Entreviñas
49;49188;San Esteban del Molar
49;49189;San Justo
49;49190;San Martín de Valderaduey
49;49191;San Miguel de la Ribera
49;49192;San Miguel del Valle
49;49193;San Pedro de Ceque
49;49194;San Pedro de la Nave-Almendra
49;49208;San Vicente de la Cabeza
49;49209;San Vitero
49;49197;Santa Clara de Avedillo
49;49199;Santa Colomba de las Monjas
49;49200;Santa Cristina de la Polvorosa
49;49201;Santa Croya de Tera
49;49202;Santa Eufemia del Barco
49;49203;Santa María de la Vega
49;49204;Santa María de Valverde
49;49205;Santibáñez de Tera
49;49206;Santibáñez de Vidriales
49;49207;Santovenia
49;49210;Sanzoles
49;49214;Tábara
49;49216;Tapioles
49;49219;Toro
49;49220;Torre del Valle, La
49;49221;Torregamones
49;49222;Torres del Carrizal
49;49223;Trabazos
49;49224;Trefacio
49;49225;Uña de Quintana
49;49226;Vadillo de la Guareña
49;49227;Valcabado
49;49228;Valdefinjas
49;49229;Valdescorriel
49;49230;Vallesa de la Guareña
49;49231;Vega de Tera
49;49232;Vega de Villalobos
49;49233;Vegalatrave
49;49234;Venialbo
49;49235;Vezdemarbán
49;49236;Vidayanes
49;49237;Videmala
49;49238;Villabrázaro
49;49239;Villabuena del Puente
49;49240;Villadepera
49;49241;Villaescusa
49;49242;Villafáfila
49;49243;Villaferrueña
49;49244;Villageriz
49;49245;Villalazán
49;49246;Villalba de la Lampreana
49;49247;Villalcampo
49;49248;Villalobos
49;49249;Villalonso
49;49250;Villalpando
49;49251;Villalube
49;49252;Villamayor de Campos
49;49255;Villamor de los Escuderos
49;49256;Villanázar
49;49257;Villanueva de Azoague
49;49258;Villanueva de Campeán
49;49259;Villanueva de las Peras
49;49260;Villanueva del Campo
49;49263;Villar de Fallaves
49;49264;Villar del Buey
49;49261;Villaralbo
49;49262;Villardeciervos
49;49265;Villardiegua de la Ribera
49;49266;Villárdiga
49;49267;Villardondiego
49;49268;Villarrín de Campos
49;49269;Villaseco del Pan
49;49270;Villavendimio
49;49272;Villaveza de Valverde
49;49271;Villaveza del Agua
49;49273;Viñas
49;49275;Zamora
50;50001;Abanto
50;50002;Acered
50;50003;Agón
50;50004;Aguarón
50;50005;Aguilón
50;50006;Ainzón
50;50007;Aladrén
50;50008;Alagón
50;50009;Alarba
50;50010;Alberite de San Juan
50;50011;Albeta
50;50012;Alborge
50;50013;Alcalá de Ebro
50;50014;Alcalá de Moncayo
50;50015;Alconchel de Ariza
50;50016;Aldehuela de Liestos
50;50017;Alfajarín
50;50018;Alfamén
50;50019;Alforque
50;50020;Alhama de Aragón
50;50021;Almochuel
50;50022;Almolda, La
50;50023;Almonacid de la Cuba
50;50024;Almonacid de la Sierra
50;50025;Almunia de Doña Godina, La
50;50026;Alpartir
50;50027;Ambel
50;50028;Anento
50;50029;Aniñón
50;50030;Añón de Moncayo
50;50031;Aranda de Moncayo
50;50032;Arándiga
50;50033;Ardisa
50;50034;Ariza
50;50035;Artieda
50;50036;Asín
50;50037;Atea
50;50038;Ateca
50;50039;Azuara
50;50040;Badules
50;50041;Bagüés
50;50042;Balconchán
50;50043;Bárboles
50;50044;Bardallur
50;50045;Belchite
50;50046;Belmonte de Gracián
50;50047;Berdejo
50;50048;Berrueco
50;50901;Biel
50;50050;Bijuesca
50;50051;Biota
50;50052;Bisimbre
50;50053;Boquiñeni
50;50054;Bordalba
50;50055;Borja
50;50056;Botorrita
50;50057;Brea de Aragón
50;50058;Bubierca
50;50059;Bujaraloz
50;50060;Bulbuente
50;50061;Bureta
50;50062;Burgo de Ebro, El
50;50063;Buste, El
50;50064;Cabañas de Ebro
50;50065;Cabolafuente
50;50066;Cadrete
50;50067;Calatayud
50;50068;Calatorao
50;50069;Calcena
50;50070;Calmarza
50;50071;Campillo de Aragón
50;50072;Carenas
50;50073;Cariñena
50;50074;Caspe
50;50075;Castejón de Alarba
50;50076;Castejón de las Armas
50;50077;Castejón de Valdejasa
50;50078;Castiliscar
50;50079;Cervera de la Cañada
50;50080;Cerveruela
50;50081;Cetina
50;50092;Chiprana
50;50093;Chodes
50;50082;Cimballa
50;50083;Cinco Olivas
50;50084;Clarés de Ribota
50;50085;Codo
50;50086;Codos
50;50087;Contamina
50;50088;Cosuenda
50;50089;Cuarte de Huerva
50;50090;Cubel
50;50091;Cuerlas, Las
50;50094;Daroca
50;50095;Ejea de los Caballeros
50;50096;Embid de Ariza
50;50098;Encinacorba
50;50099;Épila
50;50100;Erla
50;50101;Escatrón
50;50102;Fabara
50;50104;Farlete
50;50105;Fayón
50;50106;Fayos, Los
50;50107;Figueruelas
50;50108;Fombuena
50;50109;Frago, El
50;50110;Frasno, El
50;50111;Fréscano
50;50113;Fuendejalón
50;50114;Fuendetodos
50;50115;Fuentes de Ebro
50;50116;Fuentes de Jiloca
50;50117;Gallocanta
50;50118;Gallur
50;50119;Gelsa
50;50120;Godojos
50;50121;Gotor
50;50122;Grisel
50;50123;Grisén
50;50124;Herrera de los Navarros
50;50125;Ibdes
50;50126;Illueca
50;50128;Isuerre
50;50129;Jaraba
50;50130;Jarque
50;50131;Jaulín
50;50132;Joyosa, La
50;50133;Lagata
50;50134;Langa del Castillo
50;50135;Layana
50;50136;Lécera
50;50138;Lechón
50;50137;Leciñena
50;50139;Letux
50;50140;Litago
50;50141;Lituénigo
50;50142;Lobera de Onsella
50;50143;Longares
50;50144;Longás
50;50146;Lucena de Jalón
50;50147;Luceni
50;50148;Luesia
50;50149;Luesma
50;50150;Lumpiaque
50;50151;Luna
50;50152;Maella
50;50153;Magallón
50;50154;Mainar
50;50155;Malanquilla
50;50156;Maleján
50;50160;Mallén
50;50157;Malón
50;50159;Maluenda
50;50161;Manchones
50;50162;Mara
50;50163;María de Huerva
50;50902;Marracos
50;50164;Mediana de Aragón
50;50165;Mequinenza
50;50166;Mesones de Isuela
50;50167;Mezalocha
50;50168;Mianos
50;50169;Miedes de Aragón
50;50170;Monegrillo
50;50171;Moneva
50;50172;Monreal de Ariza
50;50173;Monterde
50;50174;Montón
50;50175;Morata de Jalón
50;50176;Morata de Jiloca
50;50177;Morés
50;50178;Moros
50;50179;Moyuela
50;50180;Mozota
50;50181;Muel
50;50182;Muela, La
50;50183;Munébrega
50;50184;Murero
50;50185;Murillo de Gállego
50;50186;Navardún
50;50187;Nigüella
50;50188;Nombrevilla
50;50189;Nonaspe
50;50190;Novallas
50;50191;Novillas
50;50192;Nuévalos
50;50193;Nuez de Ebro
50;50194;Olvés
50;50195;Orcajo
50;50196;Orera
50;50197;Orés
50;50198;Oseja
50;50199;Osera de Ebro
50;50200;Paniza
50;50201;Paracuellos de Jiloca
50;50202;Paracuellos de la Ribera
50;50203;Pastriz
50;50204;Pedrola
50;50205;Pedrosas, Las
50;50206;Perdiguera
50;50207;Piedratajada
50;50208;Pina de Ebro
50;50209;Pinseque
50;50210;Pintanos, Los
50;50211;Plasencia de Jalón
50;50212;Pleitas
50;50213;Plenas
50;50214;Pomer
50;50215;Pozuel de Ariza
50;50216;Pozuelo de Aragón
50;50217;Pradilla de Ebro
50;50218;Puebla de Albortón
50;50219;Puebla de Alfindén, La
50;50220;Puendeluna
50;50221;Purujosa
50;50222;Quinto
50;50223;Remolinos
50;50224;Retascón
50;50225;Ricla
50;50227;Romanos
50;50228;Rueda de Jalón
50;50229;Ruesca
50;50241;Sabiñán
50;50230;Sádaba
50;50231;Salillas de Jalón
50;50232;Salvatierra de Esca
50;50233;Samper del Salz
50;50234;San Martín de la Virgen de Moncayo
50;50235;San Mateo de Gállego
50;50236;Santa Cruz de Grío
50;50237;Santa Cruz de Moncayo
50;50238;Santa Eulalia de Gállego
50;50239;Santed
50;50240;Sástago
50;50242;Sediles
50;50243;Sestrica
50;50244;Sierra de Luna
50;50245;Sigüés
50;50246;Sisamón
50;50247;Sobradiel
50;50248;Sos del Rey Católico
50;50249;Tabuenca
50;50250;Talamantes
50;50251;Tarazona
50;50252;Tauste
50;50253;Terrer
50;50254;Tierga
50;50255;Tobed
50;50256;Torralba de los Frailes
50;50257;Torralba de Ribota
50;50258;Torralbilla
50;50259;Torrehermosa
50;50260;Torrelapaja
50;50261;Torrellas
