CODIGO_MUNICIPIO;MUNICIPIO;GAL;CODIGO_GAL
19306;Valderrebollo;Federación de Asociaciones para el Desarrollo Territorial Tajo-Tajuña;G121
39094;Valderredible;Asociación Desarrollo Territorial Campoo Los Valles;G095
24182;Valderrey;Asociación Montañas del Teleno;G141
44246;Valderrobres;Grupo de Acción Local Bajo Aragón-Matarraña;G064
42197;Valderrodilla;Asociación para el Desarrollo Endógeno de Almazán y otros municipios;G157
37337;Valderrodrigo;Asociación para el Desarrollo de la Zona Oeste de Salamanca;G149
24183;Valderrueda;Asociación Grupo de Acción Local Montaña de Riaño;G139
46207;Rafelbuñol/Rafelbunyol;;
24184;Valdesamario;Asociación Cuatro Valles;G138
49229;Valdescorriel;Asociación de Desarrollo Rural Integral Palomares (Vía de la Plata, Salinas, Norte Duero);G166
19307;Valdesotos;Asociación para el Desarrollo Local de La Sierra Norte de Guadalajara;G120
47182;Valdestillas;Asociación para el Desarrollo Rural Ruta del Mudéjar;G165
6138;Valdetorres;Asociación para el Desarrollo de Las Vegas Altas del Guadiana;G188
28164;Valdetorres de Jarama;Grupo de Acción Local Sierra del Jarama;G244
16902;Valdetórtola;Federación para el Desarrollo de la Sierra y Mancha Conquense;G117
40212;Valdevacas de Montejo;Asociación Coordinadora para el Desarrollo Integral del Nordeste de Segovia;G153
40213;Valdevacas y Guijar;Asociación para el Desarrollo Rural Segovia Sur;G156
45179;Valdeverdeja;Asociación para el Desarrollo de la Campana de Oropesa;G124
24187;Valdevimbre;Asociación Poeda, Páramo Á rbigo Esla Desarrollo Asociado;
9405;Valdezate;Asociación para el Desarrollo Rural e Integral de La Ribera del Duero Burgalesa;G136
28165;Valdilecha;Asociación de Desarrollo Rural Aranjuez-Comarca de las Vegas;G241
9406;Valdorros;Asociación para el Desarrollo de La Comarca del Arlanza;G135
46209;Rafelguaraf;;
37338;Valdunciel;Asociación para el Desarrollo Endógeno del Territorio Nordeste de Salamanca;G150
47183;Valdunquillo;Asociación para el Desarrollo Rural Integrado de Tierra de Campos - Zona Norte de Valladolid;
46211;Real de Gandía;;
10203;Valencia de Alcántara;Asociación para el Desarrollo de la Sierra de San Pedro-Los BaldÁ­os;
24188;Valencia de Don Juan;Asociación Poeda, Páramo Á rbigo Esla Desarrollo Asociado;
6139;Valencia de las Torres;Centro de Desarrollo Rural Campiña Sur;
6140;Valencia del Mombuey;Asociación para el Desarrollo Rural Jerez-Sierra Suroeste;G189
6141;Valencia del Ventoso;Asociación Centro de Desarrollo Rural Zafra - Río Bodión;G185
46212;Real;;
14063;Valenzuela;Asociación para el Desarrollo del Guadajoz y Campiña Este de Córdoba;G016
13088;Valenzuela de Calatrava;Asociación para el Desarrollo del Campo de Calatrava;G110
16903;Valeras, Las;Federación para el Desarrollo de la Sierra y Mancha Conquense;G117
37339;Valero;Asociación para el Desarrollo Rural Integral de las Sierras de Salamanca;G151
22242;Valfarta;"Asociación ""Monegros, Centro de Desarrollo""";G053
19308;Valfermoso de Tajuña;Federación de Asociaciones para el Desarrollo Territorial Tajo-Tajuña;G121
36056;Valga;Asociación Grupo de Desenvolvemento Rural Ulla-Umia-Lérez;G238
26162;Valgañón;Centro Europeo de Información y Promoción del Medio Rural en La Rioja;G256
19309;Valhermoso;"Asociación de Desarrollo Rural ""Molina de Aragón - Alto Tajo""";G118
16231;Valhermoso de la Fuente;Asociación para el Desarrollo Integral de La Manchuela Alta;G115
44247;Valjunquera;Grupo de Acción Local Bajo Aragón-Matarraña;G064
46214;Riba-roja de Túria;;
3134;Vall d'Alcalà, la;Asociación Centro de Desarrollo Rural Alicante;G257
3135;Vall d'Ebo, la;Asociación Centro de Desarrollo Rural Alicante;G257
17207;Vall d'en Bas, La;Associació per al Desenvolupament Rural Integral de la Zona Nord - Oriental de Catalunya;G173
46215;Riola;;
12125;Vall de Almonacid;Asociación Ruralter Castellón Sur;G258
17208;Vall de Bianya, La;Associació per al Desenvolupament Rural Integral de la Zona Nord - Oriental de Catalunya;G173
25043;Vall de Boí, La;Consorci Centre de Desenvolupament Rural Pallars-Ribagorça;G175
25901;Vall de Cardós;Consorci Centre de Desenvolupament Rural Pallars-Ribagorça;G175
3136;Vall de Gallinera;Asociación Centro de Desarrollo Rural Alicante;G257
3137;Vall de Laguar, la;Asociación Centro de Desarrollo Rural Alicante;G257
46216;Rocafort;;
46220;Sagunto/Sagunt;;
46223;Sedaví;;
46252;Vallanca;Asociación para el Desarrollo Rural Valencia Interior;G262
9408;Vallarta de Bureba;Asociación para el Desarrollo Comarcal Bureba;G134
12123;Vallat;Asociación Ruralter Castellón Sur;G258
46228;Serra;;
25238;Vallbona de les Monges;Consorci Leader Urgell- Pla D'urgell;
8293;Vallcebre;Associació pel Desenvolupament Rural de la Catalunya Central;G172
43158;Vallclara;Consorci de Desenvolupament Alt Camp, Conca De Barberà I Anoia;G181
7063;Valldemossa;"Associació per al desenvolupament rural ""Mallorca Rural""";G085
29093;Valle de Abdalajís;Grupo Desarrollo Rural Valle del Guadalhorce;G044
16173;Valle de Altomira, El;CEDER Alcarria Conquense;G116
22243;Valle de Bardají;Centro para el Desarrollo del Sobrarbe y La Ribagorza;G058
34196;Valle de Cerrato;Asociación para el Desarrollo Rural Integral del Cerrato Palentino;G147
22901;Valle de Hecho;Asociación para el Desarrollo Integral de la Cuna de Aragón;G054
6146;Valle de la Serena;"Consorcio Centro de Desarrollo Rural ""La Serena""";
9904;Valle de las Navas;Asociación para el Desarrollo Comarcal Bureba;G134
22244;Valle de Lierp;Centro para el Desarrollo del Sobrarbe y La Ribagorza;G058
9908;Valle de Losa;Asociación Centro de Desarrollo Rural Merindades;G132
9409;Valle de Manzanedo;Asociación Centro de Desarrollo Rural Merindades;G132
6147;Valle de Matamoros;Asociación para el Desarrollo Rural Jerez-Sierra Suroeste;G189
9410;Valle de Mena;Asociación Centro de Desarrollo Rural Merindades;G132
9411;Valle de Oca;Asociación para el Desarrollo Comarcal Bureba;G134
6148;Valle de Santa Ana;Asociación para el Desarrollo Rural Jerez-Sierra Suroeste;G189
9902;Valle de Santibáñez;Asociación para el Desarrollo Rural Integral de las Comarcas circundantes del Camino de Santiago comprendidas entre Castrojeriz Y Fromista;G137
9905;Valle de Sedano;Asociación para el Desarrollo Rural Integral de las Comarcas circundantes del Camino de Santiago comprendidas entre Castrojeriz Y Fromista;G137
40218;Valle de Tabladillo;Asociación Coordinadora para el Desarrollo Integral del Nordeste de Segovia;G153
9412;Valle de Tobalina;Asociación Centro de Desarrollo Rural Merindades;G132
46230;Silla;;
9413;Valle de Valdebezana;Asociación Centro de Desarrollo Rural Merindades;G132
9414;Valle de Valdelaguna;Asociación Grupo de Acción Local Sierra de La Demanda;G133
9415;Valle de Valdelucio;Asociación para el Desarrollo Rural Integral de las Comarcas circundantes del Camino de Santiago comprendidas entre Castrojeriz Y Fromista;G137
39101;Valle de Villaverde;Asociación Grupo de Acción Local Asón- Agüera- Trasmiera;G096
31260;Valle de Yerri/Deierri;"Asociación TEDER ""Tierra Estella Desarrollo Rural""";G250
9416;Valle de Zamanzas;Asociación Centro de Desarrollo Rural Merindades;G132
34902;Valle del Retortillo;Asociación Intermunicipal para el Desarrollo Local de la Comarca de Tierra de Campos Palentina;G145
18907;Valle del Zalabí;Asociación para el Desarrollo Rural de la Comarca de Guadix;G019
46233;Sollana;;
18902;Valle, El;Asociación para la Promoción Económica del Valle Lecrín-Temple y La Costa;G024
24191;Vallecillo;Asociación Intermunicipal para el Desarrollo Local de la zona de Sahagán-Sureste de León;
44249;Vallecillo, El;Asociación para el Desarrollo Rural Integral de la Sierra de Albarracín;G062
38050;Vallehermoso;Asociación Insular de Desarrollo Rural de La Gomera;G091
9417;Vallejera;Asociación para el Desarrollo Rural Integral de las Comarcas circundantes del Camino de Santiago comprendidas entre Castrojeriz Y Fromista;G137
37343;Vallejera de Riofrío;Asociación para el Desarrollo Rural Integral de las Sierras de Salamanca;G151
40219;Vallelado;Asociación Honorse-Tierra de Pinares;G154
40220;Valleruela de Pedraza;Asociación para el Desarrollo Rural Segovia Sur;G156
40221;Valleruela de Sepúlveda;Asociación para el Desarrollo Rural Segovia Sur;G156
46253;Vallés;Grupo de Desarrollo Rural Ruralter-Leader Zona 6;G264
9418;Valles de Palenzuela;Asociación para el Desarrollo de La Comarca del Arlanza;G135
49230;Vallesa de la Guareña;Asociación Grupo de Acción Local Toro, Guareña y Vino;G167
46235;Sueca;;
25240;Vallfogona de Balaguer;Consorci Grup D'acció Local Noguera - Segrià Nord;G178
17170;Vallfogona de Ripollès;Associació per la Gestió del Programa Leader RipollÅ s Ges - Bisaura;
43159;Vallfogona de Riucorb;Consorci de Desenvolupament Alt Camp, Conca De Barberà I Anoia;G181
46237;Tavernes Blanques;;
12127;Vallibona;Grupo de Desarrollo Rural Comarca Els Ports-Maestrat;G260
46238;Tavernes de la Valldigna;;
43160;Vallmoll;Consorci de Desenvolupament Alt Camp, Conca De Barberà I Anoia;G181
46244;Torrent;;
43161;Valls;Consorci de Desenvolupament Alt Camp, Conca De Barberà I Anoia;G181
25906;Valls d'Aguilar, Les;Consorci Grup D'acció Local Alt Urgell - Cerdanya;G177
25239;Valls de Valira, Les;Consorci Grup D'acció Local Alt Urgell - Cerdanya;G177
9419;Valluércanes;Asociación para el Desarrollo Comarcal Bureba;G134
50275;Valmadrid;Asociación para el Desarrollo Rural Integral de la Comarca de Campo de Belchite;G069
9407;Valmala;Asociación Grupo de Acción Local Sierra de La Demanda;G133
46248;Turís;;
18183;Válor;Asociación para la Promoción Económica y el Desarrollo Rural de la Alpujarra - Sierra Nevada de Granada;G025
47184;Valoria la Buena;Asociación Duero Esgueva;G162
50276;Valpalmas;Asociación para el Desarrollo y Fomento de las Cinco Villas;G070
37340;Valsalabroso;Asociación para el Desarrollo de la Zona Oeste de Salamanca;G149
16234;Valsalobre;"Asociación ""Promoción y Desarrollo Serrano""";G113
40214;Valseca;Asociación para el Desarrollo Rural Segovia Sur;G156
14064;Valsequillo;Asociación Grupo de Desarrollo Rural Valle del Alto Guadiato;G014
46250;Valencia;;
19310;Valtablado del Río;"Asociación de Desarrollo Rural ""Molina de Aragón - Alto Tajo""";G118
42198;Valtajeros;Asociación Proyecto Noreste de Soria;G160
40215;Valtiendas;Asociación Honorse-Tierra de Pinares;G154
31249;Valtierra;Grupo de Acción Local Consorcio para las Estrategias de Desarrollo de la Ribera de Navarra (Consorcio EDER);G251
50277;Valtorres;Asociación para el Desarrollo Rural Integral de la Comarca de Calatayud y del Aranda;
38048;Valverde;Asociacion Grupo de Desarrollo Rural Occidental;G090
28166;Valverde de Alcalá;Asociación de Desarrollo de la Campiña del Henares;
6142;Valverde de Burguillos;Asociación Centro de Desarrollo Rural Zafra - Río Bodión;G185
47185;Valverde de Campos;Asociación Colectivo para el Desarrollo Rural de Tierra de Campos;G161
16236;Valverde de Júcar;Federación para el Desarrollo de la Sierra y Mancha Conquense;G117
10204;Valverde de la Vera;Asociación para el Desarrollo Integral de la Comarca de la Vera;G201
24189;Valverde de la Virgen;Asociación Poeda, Páramo Á rbigo Esla Desarrollo Asociado;
6143;Valverde de Leganés;Asociación para el Desarrollo de la Comarca de Olivenza;G187
6144;Valverde de Llerena;Centro de Desarrollo Rural Campiña Sur;
19311;Valverde de los Arroyos;Asociación para el Desarrollo Local de La Sierra Norte de Guadalajara;G120
6145;Valverde de Mérida;Asociación para el Desarrollo de Las Vegas Altas del Guadiana;G188
37341;Valverde de Valdelacasa;Asociación para el Desarrollo Rural Integral de las Sierras de Salamanca;G151
21072;Valverde del Camino;Asociación para el Desarrollo Rural del Andévalo Occidental;G030
10205;Valverde del Fresno;Asociación para el Desarrollo Integral de Sierra de Gata;G204
40216;Valverde del Majano;Asociación Intermunicipal para el Desarrollo Local en la Comarca de Santa María la Real de Nieva;G155
24190;Valverde-Enrique;Asociación Intermunicipal para el Desarrollo Local de la zona de Sahagán-Sureste de León;
16237;Valverdejo;Asociación para el Desarrollo Integral de La Manchuela Alta;G115
37342;Valverdón;Asociación para el Desarrollo Endógeno del Territorio Nordeste de Salamanca;G150
46251;Vallada;;
25909;Vansa i Fórnols, La;Consorci Grup D'acció Local Alt Urgell - Cerdanya;G177
16238;Vara de Rey;"Asociación para el Desarrollo Integral ""El Záncara""";G114
8297;Veciana;Consorci per al Desenvolupament de la Catalunya Central;G180
24193;Vecilla, La;Asociación Grupo de Acción Local Montaña de Riaño;G139
37344;Vecinos;Asociación para el Desarrollo Rural y Económico de las Comarcas del  Campo Charro, Alba de Tormes y Guijuelo;G152
15089;Vedra;Asociación Terras de Compostela;G215
24196;Vega de Espinareda;Asociación para el Desarrollo de La Comarca Berciana;G142
24197;Vega de Infanzones;Asociación Poeda, Páramo Á rbigo Esla Desarrollo Asociado;
39096;Vega de Liébana;Asociación Grupo de Acción Local Liébana;G097
39097;Vega de Pas;Asociación para la Promoción y Desarrollo de la Comarca Pisueña- Pas- Miera;G098
47187;Vega de Ruiponce;Asociación para el Desarrollo Rural Integrado de Tierra de Campos - Zona Norte de Valladolid;
46255;Villalonga;;
5253;Vega de Santa María;Asociación para el Desarrollo Rural Integral de La Moraña;G129
49231;Vega de Tera;Asociación para el Desarrollo Integral de Las Mancomunidades de La Comarca de Los Valles de Benavente;G171
37345;Vega de Tirados;Asociación para el Desarrollo Endógeno del Territorio Nordeste de Salamanca;G150
24198;Vega de Valcarce;Asociación para el Desarrollo de La Comarca Berciana;G142
47188;Vega de Valdetronco;Asociación para el Desarrollo Endógeno en la Zona Centro de Valladolid;G163
49232;Vega de Villalobos;Asociación de Desarrollo Rural Integral Palomares (Vía de la Plata, Salinas, Norte Duero);G166
16239;Vega del Codorno;"Asociación ""Promoción y Desarrollo Serrano""";G113
24194;Vegacervera;Asociación Cuatro Valles;G138
33074;Vegadeo;Centro para el Desarrollo de la Comarca Oscos-Eo;G077
49233;Vegalatrave;Asociación para el Desarrollo de Aliste, Tabara y Alba;G168
40222;Veganzones;Asociación Honorse-Tierra de Pinares;G154
24199;Vegaquemada;Asociación Grupo de Acción Local Montaña de Riaño;G139
40223;Vegas de Matute;Asociación para el Desarrollo Rural Segovia Sur;G156
24201;Vegas del Condado;Asociación Grupo de Acción Local Montaña de Riaño;G139
18911;Vegas del Genil;Asociación para la Promoción Económica de la Vega-Sierra Elvira;G021
46256;Vilamarxant;;
44250;Veguillas de la Sierra;Asociación para el Desarrollo Rural Integral de la Sierra de Albarracín;G062
37346;Veguillas, Las;Asociación para el Desarrollo Rural y Económico de las Comarcas del  Campo Charro, Alba de Tormes y Guijuelo;G152
32083;Veiga, A;Asociación GDR Valdeorras;G230
11039;Vejer de la Frontera;Grupo de Desarrollo Rural del Litoral de la Janda;G010
45181;Velada;Asociación para el Desarrollo de la Campana de Oropesa;G124
42200;Velamazán;Asociación para el Desarrollo Endógeno de Almazán y otros municipios;G157
47189;Velascálvaro;Asociación para el Desarrollo Rural Ruta del Mudéjar;G165
5254;Velayos;Asociación para el Desarrollo Rural Integral de La Moraña;G129
4097;Velefique;Asociación para el Desarrollo Rural de la Comarca Filabres-Alhamilla;G003
18184;Vélez de Benaudalla;Asociación para la Promoción Económica del Valle Lecrín-Temple y La Costa;G024
4098;Vélez-Blanco;Asociación para la Promoción y Desarrollo de la Comarca de Los Vélez;G004
29094;Vélez-Málaga;Asociación Centro de Desarrollo Rural de la Axarquía;G038
4099;Vélez-Rubio;Asociación para la Promoción y Desarrollo de la Comarca de Los Vélez;G004
47190;Velilla;Asociación para el Desarrollo Endógeno en la Zona Centro de Valladolid;G163
22245;Velilla de Cinca;Centro de Desarrollo de la Zona Oriental Huesca;
50278;Velilla de Ebro;Centro para el Desarrollo de Las Comarcas del Mar de Aragón;G071
50279;Velilla de Jiloca;Asociación para el Desarrollo Rural Integral de la Comarca de Calatayud y del Aranda;
42201;Velilla de la Sierra;Asociación Proyecto Noreste de Soria;G160
42202;Velilla de los Ajos;Asociación para el Desarrollo Endógeno de Almazán y otros municipios;G157
